artist,title,genre,spotify_id,valence,arousal,dominance,d2_tags
Dark Model,Judgment Day,electronic,4mvfN0Z2lmDGYYrFuxtaEP,2.585,3.295,2.385,{}
Interdictor,Josef K,electronic,19zxCVm5pOipqUDnvYyUuZ,2.585,3.295,2.385,{}
Razor Edge,No Result for Peace,downtempo,5Z8FfyPyoSZqqi05axX1v2,1.575,1.66,1.575,{}
Judgehydrogen,Of Lepers and Prophets,dark ambient,6A6FlSSAdbUiAIToRBVUGg,2.5533333333333332,2.94,2.6666666666666665,{}
Judgehydrogen,In These Hands,ambient,6TcARmP2eTka6IwZ0EF1W2,3.393,3.653,3.791,{}
cellzcellar,In your small hands,trip-hop,7iXspWTHl3XWGkoPbK5PWV,3.595,2.4,2.66,{}
Umbra Stellar,Humanity Survivor Syndrome,electronic,1Br2l85joMwf62p3hJPUf7,1.634285714285714,1.1685714285714286,1.46,{}
Robby Maria,Days in the City,indie,7gRGYMzxXD4uzSI8MShPDq,2.24,1.62,2.1666666666666665,{}
Umbra Stellar,Yellowstone Arousal Chant,ambient,27SGalx4R8JL6TPLOwsyjz,3.253636363636363,2.2954545454545454,2.8063636363636366,{}
The Flood Plain,The Millennium,electronic,1OESba6GUoCNa4gzrntFK1,2.3933333333333335,2.526666666666667,2.816666666666667,{}
Joy Division,New Dawn Fades,post-punk,5EabbLQZbdhCqG6aK9PFLU,4.105438596491228,3.893157894736842,4.03140350877193,{}
Joy Division,Day of the Lords,post-punk,33yz4pZitBJaa7eXSW5Dxs,4.167,3.955666666666666,4.091333333333334,{}
Arcade Fire,Black Wave/Bad Vibrations,indie rock,7plMAVxY9yuyCOx5yjdzjN,3.6914516129032258,3.08741935483871,3.236129032258065,{}
Joy Division,Heart and Soul,post-punk,4SDscXJTjdF2YgSkYADyU0,4.301081081081082,3.515675675675676,4.131081081081081,{}
Joy Division,Twenty Four Hours,post-punk,36HznXQNGoen7dwq4Vv6nP,3.732545454545455,3.9010909090909096,3.910727272727272,{}
Radiohead,A Wolf at the Door,alternative,66cuLvkHsW7dNkfNk6gQP9,4.018358208955223,3.816716417910448,4.18313432835821,{}
Placebo,My Sweet Prince,alternative,2t8aD5qhFkocYhbyEvDBT1,3.9420207253886024,3.3867357512953373,3.921606217616579,{}
Joy Division,I Remember Nothing,post-punk,2DupCOA5GmL7xqhbGBYWiS,3.758571428571429,3.3909523809523807,3.65452380952381,{}
Tom Waits,Clap Hands,blues,5TeoCsHbzWo9UgMW3rv7JL,4.113221476510067,3.8776510067114094,5.364161073825502,{}
Joy Division,Decades,post-punk,1nht40JT9sTCtXxrpPi5Gm,4.026714285714286,3.6864285714285714,4.134,{}
Tom Waits,Singapore,singer-songwriter,1NmUM1cIycWhgSz1qKmCXh,3.893592233009709,3.866601941747573,5.333592233009709,{}
Placebo,The Crawl,alternative,0rNUGUBibZ5yB3VAbjYEzN,3.474626865671642,2.9734328358208955,3.672910447761194,{}
Joy Division,The Eternal,post-punk,7np0OLM5dIPxEXAFPqZYWa,3.393469387755102,3.592857142857143,4.037959183673469,{}
The Cure,Homesick,new wave,6pjeFxuw6VLDqhYUKNEuvH,4.205894736842105,3.490526315789474,4.323684210526316,{}
Placebo,Blue American,alternative rock,4ehdlBQVbyKAJk1FexoVYk,2.8271111111111114,2.459777777777777,2.9685185185185192,{}
Neutral Milk Hotel,King of Carrot Flowers Pt. 1,folk,17Nowmq4iF2rkbd1rAe1Vt,4.467499999999999,2.7375,4.0975,{}
Modest Mouse,Trailer Trash,indie rock,0WkhmPY4bLSi1Lvtw72jiO,4.277359550561798,3.762977528089888,4.632359550561798,{}
PJ Harvey,Dear Darkness,alternative,3khsLfdlKOy9uZ754psc9G,4.203009708737864,3.4321359223300973,4.296990291262135,{}
Perfume Genius,Queen,experimental,52WTLETEHs5jwCr7LCq0VW,4.3,3.274,4.079999999999999,{}
TV on the Radio,Hours,indie,6YD8CX35yWvpBaS8pZD3aZ,4.409800000000001,3.5308000000000006,4.4758,{}
The Cure,All Cats Are Grey,post-punk,2ivExgZt9Inzro5wa4yAYy,4.1629487179487175,3.5785897435897436,4.25076923076923,{}
The Cure,Three Imaginary Boys,post-punk,660u9agQuREtEDmETVWSts,3.58734375,2.85421875,3.5375,{}
Apparat,Goodbye (feat. Soap&Skin),electronic,3wAEhWSx5GvfCkqJ1SPA5S,1.6933333333333331,1.3633333333333333,1.5366666666666666,{}
The Cure,Siamese Twins,post-punk,3x6F5xwseHgXIjptORmGAI,3.3125925925925928,3.47362962962963,3.655407407407408,{}
The Smashing Pumpkins,Once Upon a Time,alternative,6vDbdFIsOtUHVjkjcI7l3t,4.479,3.29,4.4565,{}
The Cure,The Figurehead,post-punk,4MLYH01rrqDifXe06KAkfz,4.108433734939759,3.9986746987951807,4.232530120481928,{}
The Cure,Cold,new wave,3XerBkjkILRc48huk5NkLG,4.1049999999999995,3.741862745098038,4.260294117647059,{}
The Smashing Pumpkins,Tear,alternative rock,3xvxz2WtlLZllKtbFiGb0d,3.569555555555556,3.339555555555555,3.644666666666666,{}
Leonard Cohen,Avalanche,folk,2OXmMU1rITVtthEIh4A015,4.442755102040816,3.959795918367348,4.818367346938776,{}
MS MR,Dark Doo Wop,indie,6G3PTnAbB18pWElixeBDdQ,3.636666666666667,3.786666666666666,3.503333333333334,{}
Bob Dylan,One More Cup of Coffee,folk,4WOruM7TiQSETsWYy8bDSX,3.905411764705882,3.3268235294117643,3.888117647058823,{}
Purity Ring,Cartographist,trip-hop,4akJPxCr406SGJkOzg9iM1,3.7262745098039214,2.596078431372549,3.2149019607843137,{}
The Knife,Full of Fire,experimental,0EzQsfdVbVL6kp9Y2wpz6Q,3.995,3.745,3.6100000000000008,{}
Billie Eilish,Six Feet Under,indie,2VlLbhGLVJgdOW7kKdWWFc,3.59,3.79,4.225,{}
Tom Waits,Goin' Out West,blues,141XsxpUkbj7AkQKT8vySq,4.061960784313725,3.852352941176469,5.3109150326797385,{}
The Cure,Apart,post-punk,27fug0loVTSPGMX59ecZtS,3.295333333333333,3.5753333333333335,3.790541666666667,{}
Brand New,Bed,alternative,4NnPTMfNcQXcFJHmxQOFtz,3.0850000000000004,2.7075,3.5,{}
The Smashing Pumpkins,Blank Page,alternative rock,5fDxAOCXHCjQiRf8CAQaYq,4.256446886446886,3.364029304029305,4.327252747252748,{}
The Cure,Trust,alternative,0L61rHjQNoXYZJeYW8AXbE,3.933068783068783,3.624920634920634,4.044285714285715,{}
PJ Harvey,The Mountain,alternative,1dqkXXH90opEaRelrNThYl,4.400303030303031,3.9554545454545456,4.536363636363636,{}
Brand New,Daisy,alternative rock,38JojmlSYWpjzCsjS3MJcf,3.8776562500000007,3.1686718750000007,4.308046875,{}
Gil Scott-Heron,Me and the Devil,blues,7qifEQoJM6TYDfiZLgZFV0,3.8227272727272728,3.9518181818181817,5.101333333333334,{}
Blonde Redhead,Falling Man,indie,2GOTtdTAjFnbj5iX3GBUVV,4.0315625,3.5565625,4.35859375,{}
Bright Eyes,Arienette,indie,7qpjTz3TKWWsloGnU4vml1,4.365939393939393,3.906242424242424,4.788121212121212,{}
Mew,Why Are You Looking Grave?,indie,3JnzIKYCJoyxUPEdPTFECJ,4.460370370370371,3.0425925925925927,3.806296296296297,{}
Tom Waits,Big in Japan,blues,7wrid74YIxL3YilXHYIfjQ,3.6453333333333338,3.628,5.229,{}
IAMX,This Will Make You Love Again,alternative,30x4kLcCFqYhwXJdK0cKVE,3.9625688073394496,3.6136697247706424,3.7341743119266058,{}
Sonic Youth,Tom Violence,alternative rock,0IqY07yVeGSFXyIlHGqjyE,3.79875,3.839374999999999,3.84375,{}
The Cure,The Holy Hour,post-punk,5lnYKVRAqa5pGz0dsHbG57,4.252285714285714,3.9211428571428577,4.300714285714286,{}
Blonde Redhead,Publisher,indie rock,47NT6AXLjeyLP00xARGmcP,4.459090909090909,3.2363636363636363,4.514545454545455,{}
The Cure,The Funeral Party,post-punk,6gGcWc6LFgAXVJWsN4iQgs,4.286859504132232,3.698264462809917,4.410826446280991,{}
The Cure,Seventeen Seconds,new wave,3zkLeCkHfEBOi9BEEo2ChF,4.378,3.633999999999999,4.386,{}
Björk,Dark Matter,experimental,3RMnyX5v3ulvEXYZOEwM3P,3.6288,2.82512,3.27568,{}
The Cure,Faith,new wave,03KV1spLujjhPsd6zENRgc,3.755636363636363,3.509454545454545,4.081454545454546,{}
Grimes,Devon,dark ambient,1T2xJAu9rV3BCceu3YXkRw,4.496666666666667,3.0983333333333336,3.588333333333334,{}
The Cure,The Final Sound,new wave,4bEjUv7lwlzdH0Ac0LErsM,3.673333333333334,3.901666666666667,3.6083333333333334,{}
Volcano Choir,Cool Knowledge,folk,0VKpDNl5rBrTeplDodZXtZ,3.3170312500000003,2.23640625,3.2114062499999996,{}
The Decemberists,Margaret in Captivity,indie,7t3fbRtuaMY0iO5RNeWZJm,3.3421052631578947,2.6907894736842106,3.0328947368421058,{}
Modest Mouse,Baby Blue Sedan,indie,7KwNvJeLjjfcrggFDqnb2m,3.528503937007874,3.780629921259843,3.994803149606299,{}
Leonard Cohen,Dress Rehearsal Rag,folk,5JBjzDKCWZKTe6PPQTN0GY,3.8413541666666657,3.963645833333334,4.353750000000001,{}
Boards of Canada,Come to Dust,electronic,5Rq43IH5VHoSkeGGR3gwl0,3.667499999999999,3.3300000000000005,3.3025,{}
Tom Waits,God's Away on Business,blues,18nVec4X5DlXfePjAZkVwO,4.016764705882353,3.892352941176471,5.040294117647059,{}
Modest Mouse,Workin' on Leavin' the Livin',indie,38EYtYO6oyWPDqOXMNZE1U,4.446315789473684,3.214473684210527,4.595877192982456,{}
Cursive,Bloody Murderer,indie,6jPvxP5YCowpPhLHrsCyfu,4.152727272727272,3.940909090909091,4.188181818181818,{}
Balam Acab,Motion,electronic,20Y5XZkFEJ7hEFPQq611vZ,2.54,2.045,2.305,{}
Bear in Heaven,Wholehearted Mess,indie,0lTDOMHgz4ECRY0k1QY3ht,2.5696363636363633,2.298,2.459090909090909,{}
The National,Santa Clara,indie rock,5N0MxaA2TuMtIIRvlAbP9F,3.501923076923077,2.724519230769231,3.527884615384615,{}
Grimes,Dragvandil,experimental,1mQewsJCnL0vtVqnnPyEP0,4.2,2.996666666666667,3.63,{}
Dinosaur Jr.,poledo,alternative rock,1Hc2KCwmxk8JHpP7y9qwHl,3.90295652173913,3.648434782608696,3.719652173913043,{}
Bob Dylan,Love Sick,folk,3O1hpSOaJDW4SelgUG2XT3,3.406965517241379,3.8569655172413793,3.918689655172414,{}
King Krule,Cementality,indie,3e8tFSf7OxPlNNGu3dJUqJ,3.413333333333333,2.4466666666666668,3.3866666666666667,{}
Radiohead,The Butcher,electronic,6jIvShcsrWjHuNpPnkAhb2,4.1866666666666665,3.6633333333333336,4.3533333333333335,{}
The Jesus and Mary Chain,Fall,post-punk,19bd9zUBcfWIVTQlxpcN8O,3.875,2.7575000000000003,3.8925,{}
Garbage,Not Your Kind of People,alternative rock,6YO4a8hliYuF9FefolWOLX,2.54,2.045,2.305,{}
The Civil Wars,Devil's Backbone,alternative,4qoD4IJbbir3hsAu4IowiG,4.255,3.85,5.025,{}
Zola Jesus,Run Me Out,indie,2hu9dGXPXwYG5Vgz2y9Ruj,3.631428571428572,3.156,3.6875238095238094,{}
Ladytron,Startup Chime,electronic,169eW7D6SVppXGSg0oJR5O,4.393076923076923,3.6346153846153846,4.546923076923077,{}
Little Dragon,Place To Belong,trip-hop,4GaRhKMGc161Nw9cQhtoYH,4.0075,3.1500000000000004,4.0825000000000005,{}
Julian Plenti,Skyscraper,indie,1Pv6yGfEaiVZU3Buda2edz,2.8358536585365854,1.9324390243902436,2.646158536585366,{}
Tom Waits,2:19,blues,4tUkNJFoCPoORwLQj6euzl,4.0101298701298695,3.6037662337662337,5.1796103896103896,{}
Dead Man's Bones,Dead Hearts,indie,792U1bLPq2NT0Gjn66sIPB,3.8285714285714287,3.2485714285714287,3.5028571428571427,{}
The Knife,Old Dreams Waiting to Be Realized,ambient,6v65Scly8qZd945W5s1kbT,4.3734210526315795,3.8505263157894736,4.069210526315789,{}
Swans,The Daughter Brings the Water,post-rock,24GS6MZLYQBgtcHEApjJJD,3.994473684210527,3.7742105263157897,5.156052631578947,{}
Liars,It Fit When I Was A Kid,experimental,5TNshlRgnqfNR5sUpIg3mL,4.448333333333333,3.85,4.251666666666666,{}
Cocteau Twins,Blood Bitch,post-punk,1wPkB4TmFhOItrzZw5HgrE,3.5702777777777777,3.033125,3.4453472222222223,{}
The Notwist,Alphabet,indie,1tps4wZy2lhp3avXrQEUCd,4.308,3.781999999999999,4.026,{}
Liars,A Visit From Drum,experimental,70dQckN10afBXt30Ug51si,4.275194805194805,3.77012987012987,3.817142857142857,{}
New Order,Doubts Even Here,post-punk,0055LRFB7zfdCXDGodyIz3,4.383636363636364,3.663636363636363,4.213636363636364,{}
Tom Waits,The Black Rider,singer-songwriter,5al6DnQOeUPcYInTT9i8t1,4.2701986754966885,3.9215894039735097,5.281390728476821,{}
Burial,Rough Sleeper,ambient,1VZxC7ax9881WJQhZEVSd5,4.409855072463768,3.378695652173913,3.974927536231884,{}
Eels,Lone Wolf,alternative,46aTRg0cBnvgHagjPWtxKd,4.331111111111111,3.6466666666666665,4.543333333333333,{}
A Place to Bury Strangers,The Falling Sun,shoegaze,44JNY2SRAtoZJOj8R4TgtH,3.808,3.2859999999999996,3.773428571428571,{}
Ween,Cold Blows the Wind,alternative,3TMxeYDa7yOKAxMUaCQWv4,4.3999999999999995,3.63,4.8525,{}
Soap&Skin,Marche Funèbre,experimental,61oFOGdd80lOabIf5XOTBd,3.838571428571429,3.64,3.862619047619048,{}
Grimes,† River †,experimental,4QGGGxbBWidRoAsWT9vEv8,2.54,2.045,2.305,{}
Tim Hecker,"Analog Paralysis, 1978",ambient,3guEVTjNJHoR5D7GJRZMs5,2.68,2.942,3.196,{}
Tamaryn,Mild Confusion,shoegaze,47AR7sBsuQqN7Smg5uZDWT,4.001260504201681,3.0281512605042016,3.715126050420168,{}
Tim Hecker,Hatred of Music II,ambient,6ortiAMTtp1BVEhmZSdzFP,3.515254237288135,3.869237288135593,3.980169491525424,{}
Placebo,Soulmates,alternative,215lVX9a4AvX74dsAAyzfb,4.378571428571428,2.89,3.8457142857142856,{}
She Wants Revenge,Rachael,post-punk,7G7CXElG7UvzAAeXBohiTn,4.361809523809524,3.8371428571428576,4.382000000000001,{}
Nick Cave & The Bad Seeds,City of Refuge,post-punk,5NWlPQz6qzGW8HMRH0UvoF,4.255000000000001,3.85,5.025,{}
Archive,Taste Of Blood,downtempo,7H1ERWZ3a60wLOW1w4EM9U,4.245850622406638,3.4169294605809126,4.061161825726142,{}
Lou Reed,Oh Jim,singer-songwriter,1F7MXLxTu6WZMRNnS5gG8v,3.78,3.545,4.09,{}
Bear in Heaven,Fake Out,indie,0490LczTsMZg4UJvBTc6Wk,4.38,3.923333333333334,4.58,{}
Tim Hecker,In the Air I,ambient,6qyWZexscIhNfJnxvc1TdN,3.76,3.8375,4.025,{}
Suicide,Che,experimental,5FvvXC6c3hUCXoNl4hHR63,2.603820224719102,3.158202247191011,3.3553932584269663,{}
Radical Face,Haunted,ambient,4SnGTvXFlLBhkpyTPaopug,2.425027027027027,1.6283243243243244,2.5316216216216216,{}
Broadcast,I Found the End,electronic,5lmDm4mqqAPIHdGpuZpozQ,3.8175,3.85125,4.3525,{}
Liars,The Wrong Coat For You Mt. Heart Attack,indie,57Lv2BRucO0APFbsoOf2nR,2.9538461538461536,3.389038461538462,3.6496153846153847,{}
Why?,Light Leaves,indie,7LIDhwNwkeZnyc7SepMhQZ,3.948571428571429,3.982857142857142,4.667142857142857,{}
Global Communication,4:02,ambient,2kEhYpWzP4mCBMCj5OIRDm,3.96,3.938235294117647,3.824117647058824,{}
Scarlett Johansson,No One Knows I'm Gone,indie,3QqYrS9OM6JsKZzUaYZmh6,3.926037735849056,3.249056603773585,3.3871698113207556,{}
Tori Amos,Raining Blood,alternative,0CXZjq6V0dFxGN3FrUyALR,4.0022972972972966,3.953378378378379,4.173243243243243,{}
Primal Scream,Long Life,alternative,2gna7YskI78pt18sYi0TCp,2.500909090909091,2.6972727272727273,2.8254545454545457,{}
A Sunny Day In Glasgow,Wake Up Pretty,experimental,0TVqB4MC88rb2oMXRCYmfp,3.64,3.49,3.3966666666666674,{}
The Walkmen,All Hands And The Cook,indie,0oA0OJqR8Ms7K8mLIWQTZf,1.7,2.785,1.955,{}
Sparta,Syncope,sad,1nhGY78xuDlbZOeTnPnSOx,3.860594059405941,3.6111881188118815,4.915544554455446,{}
Okkervil River,Missing Children,indie,0e9Gg5Zmn0BfxyZov8NdBn,4.06,3.662,3.868,{}
Karen Dalton,Reason to Believe,acoustic,1RcKqJ28uiE8EHPfg7Mg2J,3.5962869198312237,3.161476793248945,4.4281856540084386,{}
Shearwater,An Accident,indie,16UWnd9axmVqR3q1j6vzYf,4.06,3.956666666666667,4.916666666666667,{}
The Jesus and Mary Chain,Who Do You Love,post-punk,6LgAibPo7XVuuWCRL3xZbH,2.8266666666666667,3.22,2.84,{}
The Durutti Column,Conduct,chill,1xxOjziAmulZHJQu5xw6Zl,3.346,3.19,3.864,{}
Destroyer,Streethawk II,indie,2fYJkHCPnUOX1Hc39Ha1lh,1.7,2.785,1.955,{}
Daniel Johnston,Careless Soul,indie,5mS0Ye2Wf67WQ9eLlrEYuz,2.38,3.2333333333333334,2.6233333333333335,{}
Brightblack Morning Light,Black Feather Wishes Rise,indie rock,0OUtshbECZJtZaBjp5V0en,2.6,3.8566666666666665,2.796666666666667,{}
Fly Pan Am,Dans ses cheveux soixante circuits,post-rock,1Kkui7jCvMX1qqfqy46Brz,4.066666666666666,3.4149999999999996,3.2783333333333333,{}
Cranes,Golden,shoegaze,70HJBkxqgMeVuNppNOwi3j,3.144545454545455,2.6509090909090904,2.889090909090909,{}
Seefeel,Air-eyes,ambient,1LmcUcF5nFQg9cNkZlrimf,3.3182978723404255,3.8082978723404257,3.391702127659575,{}
Casino Versus Japan,Trad Velecido,electronic,1WDzffnhXhwo0tgjAhh1aS,1.7,2.785,1.955,{}
Colleen,Sun Against My Eyes,electronica,1025WOZJReV461w7Rf0M5k,4.273333333333333,3.4133333333333336,3.961666666666667,{}
matryoshka,Ezekiel,ambient,3lod3SgyUjIwX6PTwjd8xI,3.0575324675324675,2.9579220779220776,2.856623376623377,{}
This Mortal Coil,Baby Ray Baby,alternative,4N8JVywgeD6ggCQ0s4h2sD,4.1725,2.7375,4.0375,{}
Blue Roses,Doubtful Comforts,folk,6D0eBtnOzgfJKufFqVlR06,2.176,2.766,2.366,{}
Neil Young,Old Laughing Lady,acoustic,4EInpRfORbwsFXBFlU5XjK,4.48,3.722,4.8,{}
Greg Haines,So it Goes,ambient,1M5VW7MN9Xy211n9W4IgSL,3.1885714285714286,3.144285714285714,3.15,{}
Bauhaus,1. David Jay 2. Peter Murphy 3. Kevin Haskins 4. Daniel Ash,post-punk,3EkHjykND0U7j8ZlSYMv3Y,2.2666666666666666,3.713333333333334,2.6066666666666665,{}
Junkie XL,Beauty Never Fades,electronic,0uqcvSDWHRekIdZK4SqGsL,2.1357037037037037,2.432888888888889,2.145777777777778,{}
The Builders and the Butchers,Down In This Hole,indie,0nd9XGH9BFYLkCqDdTfcSb,2.3457142857142856,3.93,2.772857142857143,{}
Piano Magic,I Have Moved Into the Shadow,ambient,49hU2jWiTmJoRB2JZCMqev,3.912,3.514,4.106,{}
Cranes,Paris And Rome (Flood Mix),shoegaze,6X12Kj2JUoqvrwsvt7n0y7,3.9916666666666663,2.665,3.871666666666667,{}
Steve Roach,Cloud of Unknowing,ambient,53ultTTIWiNfvSgIuSLQVz,3.738082191780822,3.0589041095890415,4.072602739726028,{}
Anne Clark,Killing Time,electronic,27RY5KAly9SmdZHXXCFjda,1.7,2.785,1.955,{}
Robert Wyatt,Last Straw,singer-songwriter,7rIO4vpbuEZdUX7dUBUjhf,1.7,2.785,1.955,{}
Cranes,Shining Road (Brauer Mix),shoegaze,1xGH3EaBtFhPZzwjrwpe7L,1.1445544554455445,1.875049504950495,1.3162376237623763,{}
Switchblade Symphony,Rain,electronic,7EZOpGGREQUJj3gdb50ZLP,3.9210169491525426,3.785,3.676864406779661,{}
The Frozen Autumn,Dusk Is Like a Dagger,chill,2C2I8BaQCrWwtTjDzIXuWo,4.246956521739131,3.2382608695652175,4.489565217391305,{}
Essential Logic,The Order Form,post-punk,3xTFmMkBMu8lVcQ8VcWSiU,2.37,3.5233333333333334,2.7233333333333336,{}
Sopor Aeternus & The Ensemble of Shadows,...and Bringer of Sadness,dark ambient,3cCQqRxboQN93oH7vEdSA7,2.395,3.725,2.8,{}
Persephone,The Man Who Swallowed My Soul,ambient,4GrMY69aBu48Vj1ErOfehs,2.91125,3.58359375,3.14546875,{}
The Tiger Lillies,Xyz,alternative,4UAT40e4mgpoKEVQRJldy4,3.2933333333333334,3.27,3.2333333333333334,{}
Hexentanz,Profane the Twelve,dark ambient,2ISgf8CIhdHz2AW1wjcj4m,2.8266666666666667,3.22,2.84,{}
His Name Is Alive,Juba Lee Brown,jazz,6MNH0U6YMI6Kz55W9YLahB,3.9375,3.405,3.695,{}
Tangerine Dream,Mojave Plan,electronic,3r6fiVSFnsyvUOhe9gDGph,4.254090909090909,3.501931818181818,4.109431818181818,{}
Chaostar,No Gravity,dark ambient,4IPheii4fOTJDumpe8p6LT,3.0399999999999996,3.22,3.006666666666667,{}
Seth Lakeman,Cape Clear,folk,6954mewtJLU3kplmUIbAAw,3.5531111111111113,3.7976666666666663,3.914333333333333,{}
Arborea,River and Rapids,folk,1jjDgSn6w1CdOZ3O8PDspq,4.4325,2.91,4.4075,{}
Pram,A Million Bubbles Burst,experimental,2SMj3ywRjh4oqIqOJVDM7S,3.6766666666666663,3.82,3.5733333333333333,{}
Clannad,Voyager,folk,0LZbm9fyoU5XtEg75NyH1c,1.7,2.785,1.955,{}
Brian Eno,2/2 (2004 Digital Remaster),ambient,2d9KBVxb6bUfVCjjv1JAVe,4.296666666666667,3.215,4.625,{}
Scone,Maze,ambient,2DYQpBF0wX43M1cZnvfWle,2.8833333333333333,3.1,2.6166666666666667,{}
Scarlet Leaves,Absinthe Tears,ambient,0SJBhnDf31tV2pWsSbWaIk,4.106153846153846,3.953076923076923,4.085641025641026,{}
Kay Starr,Headless Horseman,jazz,1qbeh53ohJifq7uAsfOHdX,2.1048305084745764,3.0700847457627116,2.495254237288135,{}
Autechre,Basscadubmx,electronica,1QYs8HnVAu0vr1edoVGjDW,3.4725,3.325,2.7575,{}
Harold Budd,She Dances by the Light of the Silvery Moon,ambient,4lwldb0AI5N58QjpFXlp4k,1.7,2.785,1.955,{}
Meg Myers,Monster (Semothy Jones Remix),chill,5dgEPa7m9DhjKVs4F8LkPb,4.182,3.374,4.066,{}
Astrobrite,Stay,shoegaze,7vkIlMi0uUKjHXLWq6oRSF,1.7,2.785,1.955,{}
Chris & Cosey,Balfigore (Before the Feast),electronic,2yv2ak3JMjLbarxObNXI3B,3.3800000000000003,3.915000000000001,3.375,{}
Q and Not U,Fever Sleeves,indie,26GstlIVIN5ZmRt8jZO6QR,2.6930693069306932,1.8043564356435644,1.9928712871287129,{}
The Birthday Party,Mr. Clarinet,post-punk,2yZyxUEX8nJo0Nc5JJbyZa,2.83,3.9525,3.1975,{}
Sun Ra,Rocket Number Nine,jazz,3OFEpHWt95QR9bIa0rAq4P,4.0,2.68,2.96,{}
The Mountain Goats,Pure Intentions,indie,2tuMWWBERNGiuSyLVtk49Y,3.41,1.715,3.22,{}
DYM,Sin Phony,downtempo,3e0xuGMJZ6RVMy6D755vSB,4.08,3.9133333333333336,3.38,{}
Eight Frozen Modules,Micro-iconic Feature,experimental,6yrQMt0jR5wVmoISv4zseu,3.045,1.835,2.825,{}
The Passage,Shave Your Head,experimental,1K9EaO3fZMmGtfj65SOB7S,1.7433333333333334,2.62,2.443333333333334,{}
The Passage,Anderton's Hall,experimental,7eCebZBzNAAIi3ZSulaOLh,1.8325,2.8375,2.7925,{}
Solitary Experiments,Rise And Fall (Fractured Remix),downtempo,1RiL4Q7BaC308VCdzAYlKa,1.325,2.235,2.04,{}
Pavement,Grounded,indie rock,70DNht3RyZ2SSied9TdJV8,3.7834065934065935,2.7351648351648348,3.863076923076923,{}
Cursive,Harold Weathervein,indie,4T1VoWarwSo5BVcN2W22M4,3.3125,3.0425,3.2274999999999996,{}
Have a Nice Life,Who Would Leave Their Son Out in the Sun?,shoegaze,0YyazmHAuu1j8wxSZXSPK4,1.938095238095238,1.91,1.7634920634920634,{}
Have a Nice Life,The Future,shoegaze,36hfuJ6XOZdOuToo4SgLVv,2.625,3.405,3.4949999999999997,{}
Twenty One Pilots,Bandito,electronic,5INKIG4QNuD4xq7qZcfPzp,4.126666666666667,3.283333333333333,4.363333333333333,{}
Leonard Cohen,Show Me the Place,singer-songwriter,2j8DwbHzMcug0599uz8SoO,3.0200000000000005,3.61,3.61,{}
Crystal Stilts,Shake the Shackles,post-punk,3Jz7IeZMPGpdZp4M5zYuzd,3.15,3.32,3.15,{}
Blouse,Videotapes,indie,5KNbWUiY1T9ZLUIGTw9GHk,3.15,3.3199999999999994,3.15,{}
Dead Can Dance,In Power We Entrust the Love Advocated,ambient,2AWnxmPAexx1qbFzoUu57E,3.116221198156682,2.459216589861751,2.7353917050691248,{}
Grandaddy,The Go In The Go-For-It,indie,0pvLdyaX84COw8URnQjipJ,3.15,3.32,3.15,{}
Dead Can Dance,Advent,dark ambient,1iGM3XKMrIbwnBUgMC9zuA,3.1323949579831933,2.240966386554622,2.937983193277311,{}
Cocteau Twins,The Hollow Men,post-punk,2CE47sJhuHNMk1AH0v8opr,4.168954545454546,3.686636363636364,4.08609090909091,{}
Cold,Same Drug,alternative rock,4kFn1jFwrE2K1G77zuDQjd,4.15,3.5165811965811966,4.876495726495726,{}
R.E.M.,Auctioneer (Another Engine),alternative rock,2ORfyXOOBNFqSGE9IvkNbg,3.15,3.32,3.15,{}
Sharon Van Etten,Save Yourself,folk,2CedRtCvSQXff5I4yjJKha,4.107299578059071,3.7451898734177216,3.7582278481012654,{}
Placebo,Black Market Blood,alternative rock,7sfLBybK0Q8ZjlvP6LGRNA,1.4832758620689654,1.5860344827586206,1.5098275862068964,{}
Echo & the Bunnymen,The Disease,post-punk,3xz9fLCEwHJpWJdiwfy2wz,2.8774038461538463,3.4137500000000003,3.067788461538462,{}
Pavement,Raft,alternative,0duwHtVaT2latRye5vHYuh,3.15,3.32,3.15,{}
Frightened Rabbit,Behave!,indie,0gCPr1cgF5rLA0iqI3ghGo,3.15,3.32,3.15,{}
Dead Can Dance,De Profundis (Out of the Depths of Sorrow),dark ambient,5G1Cu2OyuTKhyOlvsBcw6W,3.0269724770642203,2.288211009174312,2.5459633027522934,{}
of Montreal,Montreal,indie rock,4Q57oK6dI8gWHfQ3MzEHAb,3.15,3.32,3.15,{}
Crippled Black Phoenix,"Goodnight, Europe",post-rock,6jiRdJrSokYz8GVI6uiepC,4.360190476190476,3.7673333333333328,4.084761904761905,{}
Cocteau Twins,Alas Dies Laughing,shoegaze,0YYASxYPdyi2P2bAd15Ofq,1.6371428571428572,1.4128571428571428,1.6928571428571428,{}
The Black Heart Procession,Blue Tears,indie,7JB9a17ycsenXBX0Q4C1J6,3.88875,3.6025,4.345,{}
Heather Nova,Gloomy Sunday,singer-songwriter,7aT3clKlaWXw5wwPwiK9Pj,3.509400921658986,3.4252073732718897,3.9540092165898617,{}
16 Horsepower,Black Lung,folk,73YSAuPwcYmfe3OoIp7Zje,3.15,3.32,3.15,{}
Pavement,Ell Ess Two,alternative,7FWSgT0vG06zaAfRr4AYRJ,3.15,3.3199999999999994,3.15,{}
