artist,track,genre,valence_tags,arousal_tags,dominance_tags,spotify_id
Joy Division,Day of the Lords,post-punk,4.167,3.955666666666666,4.091333333333334,33yz4pZitBJaa7eXSW5Dxs
Arcade Fire,Black Wave/Bad Vibrations,indie rock,3.6914516129032258,3.08741935483871,3.236129032258065,7plMAVxY9yuyCOx5yjdzjN
Joy Division,Heart and Soul,post-punk,4.301081081081082,3.515675675675676,4.131081081081081,4SDscXJTjdF2YgSkYADyU0
Joy Division,Twenty Four Hours,post-punk,3.732545454545455,3.9010909090909096,3.910727272727272,36HznXQNGoen7dwq4Vv6nP
Radiohead,A Wolf at the Door,alternative,4.018358208955223,3.816716417910448,4.18313432835821,66cuLvkHsW7dNkfNk6gQP9
Placebo,My Sweet Prince,alternative,3.9420207253886024,3.3867357512953373,3.921606217616579,2t8aD5qhFkocYhbyEvDBT1
Joy Division,I Remember Nothing,post-punk,3.758571428571429,3.3909523809523807,3.65452380952381,2DupCOA5GmL7xqhbGBYWiS
Tom Waits,Clap Hands,blues,4.113221476510067,3.8776510067114094,5.364161073825502,5TeoCsHbzWo9UgMW3rv7JL
Joy Division,Decades,post-punk,4.026714285714286,3.6864285714285714,4.134,1nht40JT9sTCtXxrpPi5Gm
Tom Waits,Singapore,singer-songwriter,3.893592233009709,3.866601941747573,5.333592233009709,1NmUM1cIycWhgSz1qKmCXh
Placebo,The Crawl,alternative,3.474626865671642,2.9734328358208955,3.672910447761194,0rNUGUBibZ5yB3VAbjYEzN
Joy Division,The Eternal,post-punk,3.393469387755102,3.592857142857143,4.037959183673469,7np0OLM5dIPxEXAFPqZYWa
The Cure,Homesick,new wave,4.205894736842105,3.490526315789474,4.323684210526316,6pjeFxuw6VLDqhYUKNEuvH
Placebo,Blue American,alternative rock,2.8271111111111114,2.459777777777777,2.9685185185185192,4ehdlBQVbyKAJk1FexoVYk
Neutral Milk Hotel,King of Carrot Flowers Pt. 1,folk,4.467499999999999,2.7375,4.0975,17Nowmq4iF2rkbd1rAe1Vt
Modest Mouse,Trailer Trash,indie rock,4.277359550561798,3.762977528089888,4.632359550561798,0WkhmPY4bLSi1Lvtw72jiO
PJ Harvey,Dear Darkness,alternative,4.203009708737864,3.4321359223300973,4.296990291262135,3khsLfdlKOy9uZ754psc9G
Perfume Genius,Queen,experimental,4.3,3.274,4.079999999999999,52WTLETEHs5jwCr7LCq0VW
TV on the Radio,Hours,indie,4.409800000000001,3.5308000000000006,4.4758,6YD8CX35yWvpBaS8pZD3aZ
The Cure,All Cats Are Grey,post-punk,4.1629487179487175,3.5785897435897436,4.25076923076923,2ivExgZt9Inzro5wa4yAYy
The Cure,Three Imaginary Boys,post-punk,3.58734375,2.85421875,3.5375,660u9agQuREtEDmETVWSts
Apparat,Goodbye (feat. Soap&Skin),electronic,1.6933333333333331,1.3633333333333333,1.5366666666666666,3wAEhWSx5GvfCkqJ1SPA5S
The Cure,Siamese Twins,post-punk,3.3125925925925928,3.47362962962963,3.655407407407408,3x6F5xwseHgXIjptORmGAI
The Smashing Pumpkins,Once Upon a Time,alternative,4.479,3.29,4.4565,6vDbdFIsOtUHVjkjcI7l3t
The Cure,The Figurehead,post-punk,4.108433734939759,3.9986746987951807,4.232530120481928,4MLYH01rrqDifXe06KAkfz
The Cure,Cold,new wave,4.1049999999999995,3.741862745098038,4.260294117647059,3XerBkjkILRc48huk5NkLG
The Smashing Pumpkins,Tear,alternative rock,3.569555555555556,3.339555555555555,3.644666666666666,3xvxz2WtlLZllKtbFiGb0d
Leonard Cohen,Avalanche,folk,4.442755102040816,3.959795918367348,4.818367346938776,2OXmMU1rITVtthEIh4A015
MS MR,Dark Doo Wop,indie,3.636666666666667,3.786666666666666,3.503333333333334,6G3PTnAbB18pWElixeBDdQ
Bob Dylan,One More Cup of Coffee,folk,3.905411764705882,3.3268235294117643,3.888117647058823,4WOruM7TiQSETsWYy8bDSX
Purity Ring,Cartographist,trip-hop,3.7262745098039214,2.596078431372549,3.2149019607843137,4akJPxCr406SGJkOzg9iM1
The Knife,Full of Fire,experimental,3.995,3.745,3.6100000000000008,0EzQsfdVbVL6kp9Y2wpz6Q
Billie Eilish,Six Feet Under,indie,3.59,3.79,4.225,2VlLbhGLVJgdOW7kKdWWFc
Tom Waits,Goin' Out West,blues,4.061960784313725,3.852352941176469,5.3109150326797385,141XsxpUkbj7AkQKT8vySq
The Cure,Apart,post-punk,3.295333333333333,3.5753333333333335,3.790541666666667,27fug0loVTSPGMX59ecZtS
Brand New,Bed,alternative,3.0850000000000004,2.7075,3.5,4NnPTMfNcQXcFJHmxQOFtz
The Smashing Pumpkins,Blank Page,alternative rock,4.256446886446886,3.364029304029305,4.327252747252748,5fDxAOCXHCjQiRf8CAQaYq
The Cure,Trust,alternative,3.933068783068783,3.624920634920634,4.044285714285715,0L61rHjQNoXYZJeYW8AXbE
PJ Harvey,The Mountain,alternative,4.400303030303031,3.9554545454545456,4.536363636363636,1dqkXXH90opEaRelrNThYl
Brand New,Daisy,alternative rock,3.8776562500000007,3.1686718750000007,4.308046875,38JojmlSYWpjzCsjS3MJcf
Gil Scott-Heron,Me and the Devil,blues,3.8227272727272728,3.9518181818181817,5.101333333333334,7qifEQoJM6TYDfiZLgZFV0
Blonde Redhead,Falling Man,indie,4.0315625,3.5565625,4.35859375,2GOTtdTAjFnbj5iX3GBUVV
Bright Eyes,Arienette,indie,4.365939393939393,3.906242424242424,4.788121212121212,7qpjTz3TKWWsloGnU4vml1
Mew,Why Are You Looking Grave?,indie,4.460370370370371,3.0425925925925927,3.806296296296297,3JnzIKYCJoyxUPEdPTFECJ
Tom Waits,Big in Japan,blues,3.6453333333333338,3.628,5.229,7wrid74YIxL3YilXHYIfjQ
IAMX,This Will Make You Love Again,alternative,3.9625688073394496,3.6136697247706424,3.7341743119266058,30x4kLcCFqYhwXJdK0cKVE
Sonic Youth,Tom Violence,alternative rock,3.79875,3.839374999999999,3.84375,0IqY07yVeGSFXyIlHGqjyE
The Cure,The Holy Hour,post-punk,4.252285714285714,3.9211428571428577,4.300714285714286,5lnYKVRAqa5pGz0dsHbG57
Blonde Redhead,Publisher,indie rock,4.459090909090909,3.2363636363636363,4.514545454545455,47NT6AXLjeyLP00xARGmcP
The Cure,The Funeral Party,post-punk,4.286859504132232,3.698264462809917,4.410826446280991,6gGcWc6LFgAXVJWsN4iQgs
The Cure,Seventeen Seconds,new wave,4.378,3.633999999999999,4.386,3zkLeCkHfEBOi9BEEo2ChF
Björk,Dark Matter,experimental,3.6288,2.82512,3.27568,3RMnyX5v3ulvEXYZOEwM3P
The Cure,Faith,new wave,3.755636363636363,3.509454545454545,4.081454545454546,03KV1spLujjhPsd6zENRgc
Grimes,Devon,dark ambient,4.496666666666667,3.0983333333333336,3.588333333333334,1T2xJAu9rV3BCceu3YXkRw
The Cure,The Final Sound,new wave,3.673333333333334,3.901666666666667,3.6083333333333334,4bEjUv7lwlzdH0Ac0LErsM
Volcano Choir,Cool Knowledge,folk,3.3170312500000003,2.23640625,3.2114062499999996,0VKpDNl5rBrTeplDodZXtZ
The Decemberists,Margaret in Captivity,indie,3.3421052631578947,2.6907894736842106,3.0328947368421058,7t3fbRtuaMY0iO5RNeWZJm
Modest Mouse,Baby Blue Sedan,indie,3.528503937007874,3.780629921259843,3.994803149606299,7KwNvJeLjjfcrggFDqnb2m
Leonard Cohen,Dress Rehearsal Rag,folk,3.8413541666666657,3.963645833333334,4.353750000000001,5JBjzDKCWZKTe6PPQTN0GY
Boards of Canada,Come to Dust,electronic,3.667499999999999,3.3300000000000005,3.3025,5Rq43IH5VHoSkeGGR3gwl0
Tom Waits,God's Away on Business,blues,4.016764705882353,3.892352941176471,5.040294117647059,18nVec4X5DlXfePjAZkVwO
Modest Mouse,Workin' on Leavin' the Livin',indie,4.446315789473684,3.214473684210527,4.595877192982456,38EYtYO6oyWPDqOXMNZE1U
Cursive,Bloody Murderer,indie,4.152727272727272,3.940909090909091,4.188181818181818,6jPvxP5YCowpPhLHrsCyfu
Balam Acab,Motion,electronic,2.54,2.045,2.305,20Y5XZkFEJ7hEFPQq611vZ
Bear in Heaven,Wholehearted Mess,indie,2.5696363636363633,2.298,2.459090909090909,0lTDOMHgz4ECRY0k1QY3ht
The National,Santa Clara,indie rock,3.501923076923077,2.724519230769231,3.527884615384615,5N0MxaA2TuMtIIRvlAbP9F
Grimes,Dragvandil,experimental,4.2,2.996666666666667,3.63,1mQewsJCnL0vtVqnnPyEP0
Dinosaur Jr.,poledo,alternative rock,3.90295652173913,3.648434782608696,3.719652173913043,1Hc2KCwmxk8JHpP7y9qwHl
Bob Dylan,Love Sick,folk,3.406965517241379,3.8569655172413793,3.918689655172414,3O1hpSOaJDW4SelgUG2XT3
King Krule,Cementality,indie,3.413333333333333,2.4466666666666668,3.3866666666666667,3e8tFSf7OxPlNNGu3dJUqJ
Radiohead,The Butcher,electronic,4.1866666666666665,3.6633333333333336,4.3533333333333335,6jIvShcsrWjHuNpPnkAhb2
The Jesus and Mary Chain,Fall,post-punk,3.875,2.7575000000000003,3.8925,19bd9zUBcfWIVTQlxpcN8O
Garbage,Not Your Kind of People,alternative rock,2.54,2.045,2.305,6YO4a8hliYuF9FefolWOLX
The Civil Wars,Devil's Backbone,alternative,4.255,3.85,5.025,4qoD4IJbbir3hsAu4IowiG
Zola Jesus,Run Me Out,indie,3.631428571428572,3.156,3.6875238095238094,2hu9dGXPXwYG5Vgz2y9Ruj
Ladytron,Startup Chime,electronic,4.393076923076923,3.6346153846153846,4.546923076923077,169eW7D6SVppXGSg0oJR5O
Little Dragon,Place To Belong,trip-hop,4.0075,3.1500000000000004,4.0825000000000005,4GaRhKMGc161Nw9cQhtoYH
Julian Plenti,Skyscraper,indie,2.8358536585365854,1.9324390243902436,2.646158536585366,1Pv6yGfEaiVZU3Buda2edz
Tom Waits,2:19,blues,4.0101298701298695,3.6037662337662337,5.1796103896103896,4tUkNJFoCPoORwLQj6euzl
Dead Man's Bones,Dead Hearts,indie,3.8285714285714287,3.2485714285714287,3.5028571428571427,792U1bLPq2NT0Gjn66sIPB
The Knife,Old Dreams Waiting to Be Realized,ambient,4.3734210526315795,3.8505263157894736,4.069210526315789,6v65Scly8qZd945W5s1kbT
Swans,The Daughter Brings the Water,post-rock,3.994473684210527,3.7742105263157897,5.156052631578947,24GS6MZLYQBgtcHEApjJJD
Liars,It Fit When I Was A Kid,experimental,4.448333333333333,3.85,4.251666666666666,5TNshlRgnqfNR5sUpIg3mL
Cocteau Twins,Blood Bitch,post-punk,3.5702777777777777,3.033125,3.4453472222222223,1wPkB4TmFhOItrzZw5HgrE
The Notwist,Alphabet,indie,4.308,3.781999999999999,4.026,1tps4wZy2lhp3avXrQEUCd
Liars,A Visit From Drum,experimental,4.275194805194805,3.77012987012987,3.817142857142857,70dQckN10afBXt30Ug51si
New Order,Doubts Even Here,post-punk,4.383636363636364,3.663636363636363,4.213636363636364,0055LRFB7zfdCXDGodyIz3
Tom Waits,The Black Rider,singer-songwriter,4.2701986754966885,3.9215894039735097,5.281390728476821,5al6DnQOeUPcYInTT9i8t1
Burial,Rough Sleeper,ambient,4.409855072463768,3.378695652173913,3.974927536231884,1VZxC7ax9881WJQhZEVSd5
Eels,Lone Wolf,alternative,4.331111111111111,3.6466666666666665,4.543333333333333,46aTRg0cBnvgHagjPWtxKd
A Place to Bury Strangers,The Falling Sun,shoegaze,3.808,3.2859999999999996,3.773428571428571,44JNY2SRAtoZJOj8R4TgtH
Ween,Cold Blows the Wind,alternative,4.3999999999999995,3.63,4.8525,3TMxeYDa7yOKAxMUaCQWv4
Soap&Skin,Marche Funèbre,experimental,3.838571428571429,3.64,3.862619047619048,61oFOGdd80lOabIf5XOTBd
Grimes,† River †,experimental,2.54,2.045,2.305,4QGGGxbBWidRoAsWT9vEv8
Tim Hecker,"Analog Paralysis, 1978",ambient,2.68,2.942,3.196,3guEVTjNJHoR5D7GJRZMs5
Tamaryn,Mild Confusion,shoegaze,4.001260504201681,3.0281512605042016,3.715126050420168,47AR7sBsuQqN7Smg5uZDWT
Tim Hecker,Hatred of Music II,ambient,3.515254237288135,3.869237288135593,3.980169491525424,6ortiAMTtp1BVEhmZSdzFP
Placebo,Soulmates,alternative,4.378571428571428,2.89,3.8457142857142856,215lVX9a4AvX74dsAAyzfb
She Wants Revenge,Rachael,post-punk,4.361809523809524,3.8371428571428576,4.382000000000001,7G7CXElG7UvzAAeXBohiTn
Nick Cave & The Bad Seeds,City of Refuge,post-punk,4.255000000000001,3.85,5.025,5NWlPQz6qzGW8HMRH0UvoF
Archive,Taste Of Blood,downtempo,4.245850622406638,3.4169294605809126,4.061161825726142,7H1ERWZ3a60wLOW1w4EM9U
Lou Reed,Oh Jim,singer-songwriter,3.78,3.545,4.09,1F7MXLxTu6WZMRNnS5gG8v
Bear in Heaven,Fake Out,indie,4.38,3.923333333333334,4.58,0490LczTsMZg4UJvBTc6Wk
Tim Hecker,In the Air I,ambient,3.76,3.8375,4.025,6qyWZexscIhNfJnxvc1TdN
Suicide,Che,experimental,2.603820224719102,3.158202247191011,3.3553932584269663,5FvvXC6c3hUCXoNl4hHR63
Radical Face,Haunted,ambient,2.425027027027027,1.6283243243243244,2.5316216216216216,4SnGTvXFlLBhkpyTPaopug
Broadcast,I Found the End,electronic,3.8175,3.85125,4.3525,5lmDm4mqqAPIHdGpuZpozQ
Liars,The Wrong Coat For You Mt. Heart Attack,indie,2.9538461538461536,3.389038461538462,3.6496153846153847,57Lv2BRucO0APFbsoOf2nR
Why?,Light Leaves,indie,3.948571428571429,3.982857142857142,4.667142857142857,7LIDhwNwkeZnyc7SepMhQZ
Global Communication,4:02,ambient,3.96,3.938235294117647,3.824117647058824,2kEhYpWzP4mCBMCj5OIRDm
Scarlett Johansson,No One Knows I'm Gone,indie,3.926037735849056,3.249056603773585,3.3871698113207556,3QqYrS9OM6JsKZzUaYZmh6
Tori Amos,Raining Blood,alternative,4.0022972972972966,3.953378378378379,4.173243243243243,0CXZjq6V0dFxGN3FrUyALR
Primal Scream,Long Life,alternative,2.500909090909091,2.6972727272727273,2.8254545454545457,2gna7YskI78pt18sYi0TCp
A Sunny Day In Glasgow,Wake Up Pretty,experimental,3.64,3.49,3.3966666666666674,0TVqB4MC88rb2oMXRCYmfp
The Walkmen,All Hands And The Cook,indie,1.7,2.785,1.955,0oA0OJqR8Ms7K8mLIWQTZf
Sparta,Syncope,sad,3.860594059405941,3.6111881188118815,4.915544554455446,1nhGY78xuDlbZOeTnPnSOx
Okkervil River,Missing Children,indie,4.06,3.662,3.868,0e9Gg5Zmn0BfxyZov8NdBn
Karen Dalton,Reason to Believe,acoustic,3.5962869198312237,3.161476793248945,4.4281856540084386,1RcKqJ28uiE8EHPfg7Mg2J
Shearwater,An Accident,indie,4.06,3.956666666666667,4.916666666666667,16UWnd9axmVqR3q1j6vzYf
The Jesus and Mary Chain,Who Do You Love,post-punk,2.8266666666666667,3.22,2.84,6LgAibPo7XVuuWCRL3xZbH
The Durutti Column,Conduct,chill,3.346,3.19,3.864,1xxOjziAmulZHJQu5xw6Zl
Destroyer,Streethawk II,indie,1.7,2.785,1.955,2fYJkHCPnUOX1Hc39Ha1lh
Daniel Johnston,Careless Soul,indie,2.38,3.2333333333333334,2.6233333333333335,5mS0Ye2Wf67WQ9eLlrEYuz
Brightblack Morning Light,Black Feather Wishes Rise,indie rock,2.6,3.8566666666666665,2.796666666666667,0OUtshbECZJtZaBjp5V0en
Fly Pan Am,Dans ses cheveux soixante circuits,post-rock,4.066666666666666,3.4149999999999996,3.2783333333333333,1Kkui7jCvMX1qqfqy46Brz
Cranes,Golden,shoegaze,3.144545454545455,2.6509090909090904,2.889090909090909,70HJBkxqgMeVuNppNOwi3j
Seefeel,Air-eyes,ambient,3.3182978723404255,3.8082978723404257,3.391702127659575,1LmcUcF5nFQg9cNkZlrimf
Casino Versus Japan,Trad Velecido,electronic,1.7,2.785,1.955,1WDzffnhXhwo0tgjAhh1aS
Colleen,Sun Against My Eyes,electronica,4.273333333333333,3.4133333333333336,3.961666666666667,1025WOZJReV461w7Rf0M5k
matryoshka,Ezekiel,ambient,3.0575324675324675,2.9579220779220776,2.856623376623377,3lod3SgyUjIwX6PTwjd8xI
This Mortal Coil,Baby Ray Baby,alternative,4.1725,2.7375,4.0375,4N8JVywgeD6ggCQ0s4h2sD
Blue Roses,Doubtful Comforts,folk,2.176,2.766,2.366,6D0eBtnOzgfJKufFqVlR06
Neil Young,Old Laughing Lady,acoustic,4.48,3.722,4.8,4EInpRfORbwsFXBFlU5XjK
Greg Haines,So it Goes,ambient,3.1885714285714286,3.144285714285714,3.15,1M5VW7MN9Xy211n9W4IgSL
Bauhaus,1. David Jay 2. Peter Murphy 3. Kevin Haskins 4. Daniel Ash,post-punk,2.2666666666666666,3.713333333333334,2.6066666666666665,3EkHjykND0U7j8ZlSYMv3Y
Junkie XL,Beauty Never Fades,electronic,2.1357037037037037,2.432888888888889,2.145777777777778,0uqcvSDWHRekIdZK4SqGsL
The Builders and the Butchers,Down In This Hole,indie,2.3457142857142856,3.93,2.772857142857143,0nd9XGH9BFYLkCqDdTfcSb
Piano Magic,I Have Moved Into the Shadow,ambient,3.912,3.514,4.106,49hU2jWiTmJoRB2JZCMqev
Cranes,Paris And Rome (Flood Mix),shoegaze,3.9916666666666663,2.665,3.871666666666667,6X12Kj2JUoqvrwsvt7n0y7
Steve Roach,Cloud of Unknowing,ambient,3.738082191780822,3.0589041095890415,4.072602739726028,53ultTTIWiNfvSgIuSLQVz
Anne Clark,Killing Time,electronic,1.7,2.785,1.955,27RY5KAly9SmdZHXXCFjda
Robert Wyatt,Last Straw,singer-songwriter,1.7,2.785,1.955,7rIO4vpbuEZdUX7dUBUjhf
Cranes,Shining Road (Brauer Mix),shoegaze,1.1445544554455445,1.875049504950495,1.3162376237623763,1xGH3EaBtFhPZzwjrwpe7L
Switchblade Symphony,Rain,electronic,3.9210169491525426,3.785,3.676864406779661,7EZOpGGREQUJj3gdb50ZLP
The Frozen Autumn,Dusk Is Like a Dagger,chill,4.246956521739131,3.2382608695652175,4.489565217391305,2C2I8BaQCrWwtTjDzIXuWo
Essential Logic,The Order Form,post-punk,2.37,3.5233333333333334,2.7233333333333336,3xTFmMkBMu8lVcQ8VcWSiU
Sopor Aeternus & The Ensemble of Shadows,...and Bringer of Sadness,dark ambient,2.395,3.725,2.8,3cCQqRxboQN93oH7vEdSA7
Persephone,The Man Who Swallowed My Soul,ambient,2.91125,3.58359375,3.14546875,4GrMY69aBu48Vj1ErOfehs
The Tiger Lillies,Xyz,alternative,3.2933333333333334,3.27,3.2333333333333334,4UAT40e4mgpoKEVQRJldy4
Hexentanz,Profane the Twelve,dark ambient,2.8266666666666667,3.22,2.84,2ISgf8CIhdHz2AW1wjcj4m
His Name Is Alive,Juba Lee Brown,jazz,3.9375,3.405,3.695,6MNH0U6YMI6Kz55W9YLahB
Tangerine Dream,Mojave Plan,electronic,4.254090909090909,3.501931818181818,4.109431818181818,3r6fiVSFnsyvUOhe9gDGph
Chaostar,No Gravity,dark ambient,3.0399999999999996,3.22,3.006666666666667,4IPheii4fOTJDumpe8p6LT
Seth Lakeman,Cape Clear,folk,3.5531111111111113,3.7976666666666663,3.914333333333333,6954mewtJLU3kplmUIbAAw
Arborea,River and Rapids,folk,4.4325,2.91,4.4075,1jjDgSn6w1CdOZ3O8PDspq
Pram,A Million Bubbles Burst,experimental,3.6766666666666663,3.82,3.5733333333333333,2SMj3ywRjh4oqIqOJVDM7S
Clannad,Voyager,folk,1.7,2.785,1.955,0LZbm9fyoU5XtEg75NyH1c
Brian Eno,2/2 (2004 Digital Remaster),ambient,4.296666666666667,3.215,4.625,2d9KBVxb6bUfVCjjv1JAVe
Scone,Maze,ambient,2.8833333333333333,3.1,2.6166666666666667,2DYQpBF0wX43M1cZnvfWle
Scarlet Leaves,Absinthe Tears,ambient,4.106153846153846,3.953076923076923,4.085641025641026,0SJBhnDf31tV2pWsSbWaIk
Kay Starr,Headless Horseman,jazz,2.1048305084745764,3.0700847457627116,2.495254237288135,1qbeh53ohJifq7uAsfOHdX
Autechre,Basscadubmx,electronica,3.4725,3.325,2.7575,1QYs8HnVAu0vr1edoVGjDW
Harold Budd,She Dances by the Light of the Silvery Moon,ambient,1.7,2.785,1.955,4lwldb0AI5N58QjpFXlp4k
Meg Myers,Monster (Semothy Jones Remix),chill,4.182,3.374,4.066,5dgEPa7m9DhjKVs4F8LkPb
Astrobrite,Stay,shoegaze,1.7,2.785,1.955,7vkIlMi0uUKjHXLWq6oRSF
Chris & Cosey,Balfigore (Before the Feast),electronic,3.3800000000000003,3.915000000000001,3.375,2yv2ak3JMjLbarxObNXI3B
Q and Not U,Fever Sleeves,indie,2.6930693069306932,1.8043564356435644,1.9928712871287129,26GstlIVIN5ZmRt8jZO6QR
The Birthday Party,Mr. Clarinet,post-punk,2.83,3.9525,3.1975,2yZyxUEX8nJo0Nc5JJbyZa
Sun Ra,Rocket Number Nine,jazz,4.0,2.68,2.96,3OFEpHWt95QR9bIa0rAq4P
The Mountain Goats,Pure Intentions,indie,3.41,1.715,3.22,2tuMWWBERNGiuSyLVtk49Y
DYM,Sin Phony,downtempo,4.08,3.9133333333333336,3.38,3e0xuGMJZ6RVMy6D755vSB
Eight Frozen Modules,Micro-iconic Feature,experimental,3.045,1.835,2.825,6yrQMt0jR5wVmoISv4zseu
The Passage,Shave Your Head,experimental,1.7433333333333334,2.62,2.443333333333334,1K9EaO3fZMmGtfj65SOB7S
The Passage,Anderton's Hall,experimental,1.8325,2.8375,2.7925,7eCebZBzNAAIi3ZSulaOLh
Solitary Experiments,Rise And Fall (Fractured Remix),downtempo,1.325,2.235,2.04,1RiL4Q7BaC308VCdzAYlKa
Pavement,Grounded,indie rock,3.7834065934065935,2.7351648351648348,3.863076923076923,70DNht3RyZ2SSied9TdJV8
Cursive,Harold Weathervein,indie,3.3125,3.0425,3.2274999999999996,4T1VoWarwSo5BVcN2W22M4
Have a Nice Life,Who Would Leave Their Son Out in the Sun?,shoegaze,1.938095238095238,1.91,1.7634920634920634,0YyazmHAuu1j8wxSZXSPK4
Have a Nice Life,The Future,shoegaze,2.625,3.405,3.4949999999999997,36hfuJ6XOZdOuToo4SgLVv
Twenty One Pilots,Bandito,electronic,4.126666666666667,3.283333333333333,4.363333333333333,5INKIG4QNuD4xq7qZcfPzp
Leonard Cohen,Show Me the Place,singer-songwriter,3.0200000000000005,3.61,3.61,2j8DwbHzMcug0599uz8SoO
Crystal Stilts,Shake the Shackles,post-punk,3.15,3.32,3.15,3Jz7IeZMPGpdZp4M5zYuzd
Blouse,Videotapes,indie,3.15,3.3199999999999994,3.15,5KNbWUiY1T9ZLUIGTw9GHk
Dead Can Dance,In Power We Entrust the Love Advocated,ambient,3.116221198156682,2.459216589861751,2.7353917050691248,2AWnxmPAexx1qbFzoUu57E
Grandaddy,The Go In The Go-For-It,indie,3.15,3.32,3.15,0pvLdyaX84COw8URnQjipJ
Dead Can Dance,Advent,dark ambient,3.1323949579831933,2.240966386554622,2.937983193277311,1iGM3XKMrIbwnBUgMC9zuA
Cocteau Twins,The Hollow Men,post-punk,4.168954545454546,3.686636363636364,4.08609090909091,2CE47sJhuHNMk1AH0v8opr
Cold,Same Drug,alternative rock,4.15,3.5165811965811966,4.876495726495726,4kFn1jFwrE2K1G77zuDQjd
R.E.M.,Auctioneer (Another Engine),alternative rock,3.15,3.32,3.15,2ORfyXOOBNFqSGE9IvkNbg
Sharon Van Etten,Save Yourself,folk,4.107299578059071,3.7451898734177216,3.7582278481012654,2CedRtCvSQXff5I4yjJKha
Placebo,Black Market Blood,alternative rock,1.4832758620689654,1.5860344827586206,1.5098275862068964,7sfLBybK0Q8ZjlvP6LGRNA
Echo & the Bunnymen,The Disease,post-punk,2.8774038461538463,3.4137500000000003,3.067788461538462,3xz9fLCEwHJpWJdiwfy2wz
Pavement,Raft,alternative,3.15,3.32,3.15,0duwHtVaT2latRye5vHYuh
Frightened Rabbit,Behave!,indie,3.15,3.32,3.15,0gCPr1cgF5rLA0iqI3ghGo
Dead Can Dance,De Profundis (Out of the Depths of Sorrow),dark ambient,3.0269724770642203,2.288211009174312,2.5459633027522934,5G1Cu2OyuTKhyOlvsBcw6W
of Montreal,Montreal,indie rock,3.15,3.32,3.15,4Q57oK6dI8gWHfQ3MzEHAb
Crippled Black Phoenix,"Goodnight, Europe",post-rock,4.360190476190476,3.7673333333333328,4.084761904761905,6jiRdJrSokYz8GVI6uiepC
Cocteau Twins,Alas Dies Laughing,shoegaze,1.6371428571428572,1.4128571428571428,1.6928571428571428,0YYASxYPdyi2P2bAd15Ofq
The Black Heart Procession,Blue Tears,indie,3.88875,3.6025,4.345,7JB9a17ycsenXBX0Q4C1J6
Heather Nova,Gloomy Sunday,singer-songwriter,3.509400921658986,3.4252073732718897,3.9540092165898617,7aT3clKlaWXw5wwPwiK9Pj
16 Horsepower,Black Lung,folk,3.15,3.32,3.15,73YSAuPwcYmfe3OoIp7Zje
Pavement,Ell Ess Two,alternative,3.15,3.3199999999999994,3.15,7FWSgT0vG06zaAfRr4AYRJ
Aimee Mann,Jacob Marley's Chain,singer-songwriter,4.340522875816993,3.3664052287581696,4.36797385620915,3MvkWS2gAegv8zPhci1oVL
16 Horsepower,Just Like Birds,folk,3.1499999999999995,3.32,3.1499999999999995,4xMzlbXb0CpFa898RVyMBJ
Glen Porter,Transient,downtempo,4.155,3.285,4.35,05j2SIb2Fadj3RnITFB0Uw
The Jam,Tales from the Riverbank,new wave,3.1499999999999995,3.32,3.1499999999999995,1jvAaI0XabCCCceyQ4hBiz
Sage Francis,Slow Man,downtempo,3.15,3.32,3.15,5HRRCq0xOBoP78GsgkgeDd
The Soft Moon,Total Decay,new wave,3.15,3.32,3.15,0eRIUr6dC89cJZa1J8UqVX
Pavement,Dark Ages,alternative,3.15,3.32,3.15,7px8PbGUy2J5Ts4UpUu9Lk
Heavens,Annabelle,indie,3.15,3.32,3.15,6E1M0FfcQGKyzupxgZhMrz
Stuart A. Staples,That Leaving Feeling,alternative,1.394404761904762,1.5077380952380952,1.4389285714285711,328lx58zYF0bItHliMt0ps
Damu The Fudgemunk,Straight From the Harp,downtempo,3.15,3.32,3.15,2xnlbi8I7wKfKrSBDH460N
Richard & Linda Thompson,The End Of The Rainbow,folk,2.6769607843137257,3.827941176470588,3.8762745098039217,2tzOYRTumJ4Xll3oF5j5KJ
40 Winks,Sketch,trip-hop,3.15,3.32,3.15,3UftfcFNx0uzbvpyfM9GrY
Doctor Flake,Le vaste espace,trip-hop,4.155,3.2849999999999997,4.35,5Dix2C9Wx2N5KtztTctsaW
Jel,Nice Last,trip-hop,3.15,3.32,3.15,3jtKTzeDTdT5xRyHH9yJ66
Glen Porter,She Cries,downtempo,3.15,3.32,3.15,3E0niPyRDUK7RuaZiWushE
Sleepy Sun,Snow Goddess,indie,3.15,3.32,3.15,5vncYaIOZgYbPSu1fSCde3
RJD2,Mic Control,electronic,4.474772727272728,3.2738636363636364,4.7318181818181815,1bS2s0dHZIe8rR6B09JeXS
Television,This Tune,indie,3.15,3.32,3.15,5qHjdsQAHLSsdOmx3662js
The Associates,No,new wave,3.15,3.32,3.15,4QA05xs0BaIl9tgZfC0jOD
Screen Vinyl Image,Fever,shoegaze,3.15,3.32,3.15,3tSc6H5FzO5xMmQwy5WRfK
Doctor Flake,Licensed To Pills,trip-hop,3.15,3.32,3.15,0IJAWJhPvcuSS0JfYjW1Xq
Hanne Hukkelberg,The Northwind,experimental,3.15,3.32,3.15,7tQZJCkOJfhTdLuwkLTiMg
Cold Showers,BC,post-punk,4.115,3.705,3.88,1pxJuY0Dnz26otunRUT0cM
